customer_id,credit_score,credit_score_bins,churn,churn_num,country,gender,age,age_bins,tenure,tenure_bins,balance_owed,number_of_products,credit_card,active_member,salary
15655410,768,Very Good,Yes,1,Germany,Male,49,40-50 Years Old,1,0-1 Year,"$133,384.66",1,Yes,No,"$102,397.22"
15649129,757,Very Good,No,0,France,Male,32,30-40 Years Old,9,5+ Years,$0.00,2,Yes,No,"$115,950.96"
15702380,663,Fair,No,0,Spain,Male,64,60+ Years Old,6,5+ Years,$0.00,2,No,Yes,"$15,876.52"
15759067,537,Poor,Yes,1,Germany,Female,37,30-40 Years Old,7,5+ Years,"$158,411.95",4,Yes,Yes,"$117,690.58"
15683027,570,Poor,No,0,Germany,Male,29,20-30 Years Old,4,3-5 Years,"$122,028.65",2,Yes,Yes,"$173,792.77"
15597487,850,Excellent,No,0,France,Female,35,30-40 Years Old,5,3-5 Years,$0.00,1,Yes,Yes,"$80,992.80"
15763256,661,Fair,Yes,1,Germany,Female,64,60+ Years Old,8,5+ Years,"$128,751.65",2,Yes,No,"$189,398.18"
15620111,659,Fair,No,0,France,Male,54,50-60 Years Old,8,5+ Years,"$133,436.52",1,Yes,No,"$56,787.80"
15623053,454,Poor,No,0,Spain,Male,40,30-40 Years Old,2,1-3 Years,"$123,177.01",1,Yes,No,"$148,309.98"
15595592,708,Good,Yes,1,France,Female,59,50-60 Years Old,2,1-3 Years,$0.00,1,Yes,No,"$179,673.11"
15740072,720,Good,No,0,France,Female,37,30-40 Years Old,2,1-3 Years,"$120,328.88",2,Yes,Yes,"$138,470.21"
15778005,785,Very Good,Yes,1,France,Female,39,30-40 Years Old,1,0-1 Year,"$130,147.98",1,Yes,No,"$163,798.41"
15583278,743,Very Good,No,0,Spain,Female,36,30-40 Years Old,8,5+ Years,"$92,716.96",1,Yes,Yes,"$33,693.78"
15601263,493,Poor,No,0,Spain,Female,48,40-50 Years Old,7,5+ Years,$0.00,2,Yes,No,"$48,545.10"
15709222,557,Poor,No,0,Spain,Male,34,30-40 Years Old,3,1-3 Years,$0.00,1,No,Yes,"$123,427.98"
15713949,850,Excellent,No,0,France,Male,40,30-40 Years Old,1,0-1 Year,"$76,914.21",1,Yes,No,"$174,183.44"
15717706,799,Very Good,No,0,France,Female,32,30-40 Years Old,3,1-3 Years,"$106,045.92",2,Yes,Yes,"$17,938.00"
15756071,756,Very Good,No,0,France,Male,34,30-40 Years Old,1,0-1 Year,"$103,133.26",1,Yes,Yes,"$90,059.04"
15696564,752,Very Good,No,0,France,Male,38,30-40 Years Old,0,0-1 Year,"$145,974.79",2,Yes,Yes,"$137,694.23"
15657637,696,Good,No,0,Spain,Female,36,30-40 Years Old,3,1-3 Years,$0.00,3,Yes,No,"$65,039.90"
15755863,630,Fair,No,0,Spain,Female,49,40-50 Years Old,1,0-1 Year,$0.00,2,No,Yes,"$162,858.29"
15719858,659,Fair,No,0,Spain,Female,38,30-40 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$35,701.06"
15688876,685,Good,No,0,Spain,Male,39,30-40 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$18,826.06"
15698528,599,Fair,Yes,1,Spain,Female,31,30-40 Years Old,3,1-3 Years,$0.00,1,Yes,Yes,"$130,086.47"
15770345,559,Poor,No,0,Spain,Female,31,30-40 Years Old,1,0-1 Year,"$139,183.06",1,No,Yes,"$143,360.56"
15761506,615,Fair,No,0,Spain,Male,19,0-20 Years Old,5,3-5 Years,$0.00,2,Yes,No,"$159,920.92"
15716619,580,Fair,No,0,Germany,Female,36,30-40 Years Old,3,1-3 Years,"$74,974.89",1,Yes,Yes,"$12,099.67"
15788367,487,Poor,No,0,Spain,Male,44,40-50 Years Old,6,5+ Years,"$61,691.45",1,Yes,Yes,"$53,087.98"
15709451,646,Fair,No,0,Germany,Female,35,30-40 Years Old,1,0-1 Year,"$121,952.75",2,Yes,Yes,"$142,839.82"
15640421,811,Excellent,No,0,France,Female,35,30-40 Years Old,7,5+ Years,$0.00,1,Yes,Yes,$178.19
15580068,526,Poor,No,0,Spain,Male,35,30-40 Years Old,5,3-5 Years,$0.00,2,Yes,Yes,"$105,618.14"
15677123,767,Very Good,No,0,Spain,Male,37,30-40 Years Old,7,5+ Years,$0.00,2,Yes,Yes,"$24,734.25"
15619801,548,Poor,No,0,France,Female,33,30-40 Years Old,1,0-1 Year,"$80,107.83",2,No,Yes,"$82,245.67"
15582246,737,Good,No,0,Spain,Female,45,40-50 Years Old,2,1-3 Years,$0.00,2,No,Yes,"$177,695.67"
15711843,613,Fair,Yes,1,Germany,Male,40,30-40 Years Old,1,0-1 Year,"$147,856.82",3,No,No,"$107,961.11"
15680046,711,Good,No,0,Spain,Male,36,30-40 Years Old,8,5+ Years,$0.00,2,Yes,No,"$55,207.41"
15804131,850,Excellent,Yes,1,Spain,Female,53,50-60 Years Old,7,5+ Years,"$65,407.16",2,No,No,"$182,633.63"
15722611,752,Very Good,No,0,France,Female,53,50-60 Years Old,8,5+ Years,"$114,233.18",1,Yes,Yes,"$51,587.04"
15729224,710,Good,No,0,France,Female,37,30-40 Years Old,5,3-5 Years,$0.00,2,Yes,No,"$115,403.31"
15811588,664,Fair,Yes,1,Spain,Female,53,50-60 Years Old,7,5+ Years,"$187,602.18",1,Yes,No,"$186,392.99"
15702138,510,Poor,No,0,France,Female,22,20-30 Years Old,3,1-3 Years,"$156,834.34",1,No,No,"$44,374.44"
15749799,577,Poor,No,0,France,Female,34,30-40 Years Old,2,1-3 Years,$0.00,2,Yes,Yes,"$84,033.35"
15752885,529,Poor,No,0,France,Male,42,40-50 Years Old,1,0-1 Year,"$157,498.90",1,Yes,Yes,"$82,276.62"
15674932,757,Very Good,No,0,Spain,Female,44,40-50 Years Old,9,5+ Years,$0.00,2,Yes,No,"$177,528.92"
15743828,691,Good,Yes,1,France,Male,41,40-50 Years Old,2,1-3 Years,$0.00,1,Yes,Yes,"$56,850.92"
15642022,621,Fair,No,0,Spain,Male,34,30-40 Years Old,8,5+ Years,$0.00,1,No,No,"$47,972.65"
15746461,709,Good,No,0,Spain,Male,35,30-40 Years Old,2,1-3 Years,$0.00,2,Yes,No,"$104,982.39"
15809991,756,Very Good,No,0,Spain,Male,19,0-20 Years Old,4,3-5 Years,"$130,274.22",1,Yes,Yes,"$133,535.29"
15787322,788,Very Good,No,0,France,Female,41,40-50 Years Old,6,5+ Years,$0.00,1,Yes,Yes,"$25,571.37"
15575498,705,Good,No,0,France,Female,39,30-40 Years Old,5,3-5 Years,"$149,379.66",2,Yes,No,"$96,075.55"
15691387,483,Poor,No,0,France,Male,29,20-30 Years Old,9,5+ Years,$0.00,1,Yes,Yes,"$81,634.45"
15765457,719,Good,No,0,Spain,Male,35,30-40 Years Old,1,0-1 Year,"$100,829.94",1,Yes,Yes,"$165,008.97"
15666173,793,Very Good,No,0,Germany,Female,32,30-40 Years Old,1,0-1 Year,"$96,408.98",1,Yes,Yes,"$138,191.81"
15627377,593,Fair,No,0,France,Male,41,40-50 Years Old,6,5+ Years,$0.00,2,Yes,Yes,"$99,136.49"
15656683,551,Poor,Yes,1,France,Male,52,50-60 Years Old,1,0-1 Year,$0.00,1,No,No,"$63,584.55"
15679810,690,Good,No,0,France,Male,39,30-40 Years Old,6,5+ Years,$0.00,2,Yes,No,"$160,532.88"
15606310,823,Excellent,No,0,France,Male,71,60+ Years Old,5,3-5 Years,"$149,105.08",1,No,Yes,"$162,683.06"
15756871,512,Poor,No,0,Spain,Male,39,30-40 Years Old,3,1-3 Years,$0.00,1,Yes,No,"$134,878.19"
15610002,802,Excellent,No,0,Spain,Male,41,40-50 Years Old,5,3-5 Years,$0.00,2,Yes,Yes,"$134,626.30"
15567802,450,Poor,No,0,Spain,Female,34,30-40 Years Old,2,1-3 Years,$0.00,2,Yes,No,"$175,480.93"
15745452,651,Fair,No,0,Germany,Male,41,40-50 Years Old,1,0-1 Year,"$90,218.11",1,Yes,No,"$174,337.68"
15617252,697,Good,No,0,France,Female,33,30-40 Years Old,1,0-1 Year,"$87,347.70",1,Yes,No,"$172,524.51"
15753248,611,Fair,No,0,France,Male,28,20-30 Years Old,2,1-3 Years,$0.00,2,No,No,"$25,395.83"
15610755,643,Fair,No,0,France,Female,33,30-40 Years Old,0,0-1 Year,"$137,811.75",1,Yes,Yes,"$184,856.89"
15662238,822,Excellent,No,0,France,Male,37,30-40 Years Old,3,1-3 Years,"$105,563.00",1,Yes,No,"$182,624.93"
15799186,632,Fair,No,0,France,Male,38,30-40 Years Old,4,3-5 Years,$0.00,2,No,No,"$192,505.62"
15686941,575,Poor,No,0,Spain,Female,26,20-30 Years Old,7,5+ Years,$0.00,2,Yes,No,"$112,507.63"
15601172,672,Good,No,0,France,Male,31,30-40 Years Old,6,5+ Years,"$91,125.75",1,Yes,No,"$177,295.92"
15723858,517,Poor,No,0,Spain,Male,39,30-40 Years Old,3,1-3 Years,$0.00,2,No,Yes,"$12,465.51"
15615896,621,Fair,No,0,Spain,Male,39,30-40 Years Old,8,5+ Years,$0.00,2,Yes,No,"$36,122.96"
15737647,775,Very Good,No,0,Germany,Female,77,60+ Years Old,6,5+ Years,"$135,120.56",1,Yes,No,"$37,836.64"
15582841,600,Fair,No,0,France,Male,29,20-30 Years Old,8,5+ Years,$0.00,2,No,Yes,"$34,747.43"
15760090,640,Fair,No,0,France,Male,28,20-30 Years Old,7,5+ Years,$0.00,2,Yes,Yes,"$131,097.90"
15588587,752,Very Good,No,0,France,Female,36,30-40 Years Old,1,0-1 Year,"$86,837.95",1,Yes,Yes,"$105,280.55"
15683157,613,Fair,No,0,France,Male,26,20-30 Years Old,4,3-5 Years,"$100,446.57",1,No,Yes,"$149,653.81"
15694209,484,Poor,No,0,France,Female,32,30-40 Years Old,3,1-3 Years,$0.00,2,Yes,Yes,"$139,390.99"
15655875,511,Poor,No,0,France,Female,33,30-40 Years Old,3,1-3 Years,$0.00,2,Yes,No,"$132,436.71"
15805704,745,Very Good,Yes,1,France,Female,32,30-40 Years Old,2,1-3 Years,$0.00,4,No,Yes,"$179,705.13"
15744789,786,Very Good,No,0,Spain,Female,32,30-40 Years Old,6,5+ Years,"$114,512.59",1,Yes,No,"$15,796.66"
15799357,727,Good,No,0,France,Male,35,30-40 Years Old,5,3-5 Years,"$136,364.46",1,No,No,"$142,754.71"
15726153,622,Fair,No,0,France,Male,31,30-40 Years Old,5,3-5 Years,"$106,260.67",1,Yes,Yes,"$2,578.43"
15713346,794,Very Good,No,0,France,Male,24,20-30 Years Old,10,5+ Years,"$146,126.75",1,Yes,Yes,"$88,992.05"
15665053,636,Fair,Yes,1,Spain,Male,52,50-60 Years Old,4,3-5 Years,"$111,284.53",1,No,Yes,"$32,936.44"
15592379,741,Very Good,No,0,Spain,Female,42,40-50 Years Old,9,5+ Years,"$121,056.63",2,Yes,No,"$39,122.58"
15692599,687,Good,No,0,France,Male,34,30-40 Years Old,5,3-5 Years,"$128,270.56",1,Yes,No,"$191,092.62"
15620758,660,Fair,No,0,Spain,Male,30,20-30 Years Old,4,3-5 Years,$0.00,2,Yes,No,"$129,149.06"
15637428,660,Fair,No,0,France,Male,35,30-40 Years Old,7,5+ Years,$0.00,2,Yes,No,"$13,218.60"
15808389,617,Fair,No,0,France,Female,79,60+ Years Old,7,5+ Years,$0.00,1,Yes,Yes,"$160,589.18"
15807003,762,Very Good,No,0,France,Male,32,30-40 Years Old,10,5+ Years,"$191,775.65",1,Yes,No,"$179,657.83"
15702912,752,Very Good,Yes,1,Spain,Female,35,30-40 Years Old,2,1-3 Years,$0.00,1,Yes,No,"$44,335.54"
15590623,561,Poor,No,0,Spain,Male,34,30-40 Years Old,4,3-5 Years,"$85,141.79",2,Yes,Yes,"$29,217.37"
15728078,609,Fair,No,0,France,Male,26,20-30 Years Old,10,5+ Years,"$126,392.18",1,No,Yes,"$43,651.49"
15708256,803,Excellent,No,0,France,Male,28,20-30 Years Old,3,1-3 Years,$0.00,2,Yes,No,"$159,654.00"
15582335,556,Poor,No,0,France,Female,40,30-40 Years Old,9,5+ Years,"$129,860.37",1,No,No,"$17,992.94"
15649150,531,Poor,Yes,1,France,Female,53,50-60 Years Old,5,3-5 Years,"$127,642.44",1,Yes,No,"$141,501.45"
15691647,411,Poor,No,0,France,Female,35,30-40 Years Old,2,1-3 Years,$0.00,2,Yes,Yes,"$93,825.78"
15668270,587,Fair,Yes,1,Germany,Female,44,40-50 Years Old,5,3-5 Years,"$125,584.17",2,Yes,Yes,"$41,852.24"
15624820,683,Good,Yes,1,Spain,Male,56,50-60 Years Old,7,5+ Years,"$50,911.21",3,No,No,"$97,629.31"
15736254,654,Fair,No,0,France,Male,29,20-30 Years Old,2,1-3 Years,"$91,955.61",1,Yes,No,"$37,065.66"
15720814,670,Good,No,0,Germany,Female,36,30-40 Years Old,2,1-3 Years,"$84,266.44",2,No,No,"$38,614.69"
15642997,655,Fair,No,0,France,Female,36,30-40 Years Old,2,1-3 Years,"$147,149.59",1,Yes,Yes,"$87,816.86"
15693200,752,Very Good,No,0,France,Female,36,30-40 Years Old,7,5+ Years,$0.00,2,Yes,No,"$184,866.86"
15624596,534,Poor,No,0,France,Female,23,20-30 Years Old,5,3-5 Years,"$104,822.45",1,No,Yes,"$160,176.47"
15807167,635,Fair,No,0,France,Male,42,40-50 Years Old,1,0-1 Year,"$146,766.72",2,No,Yes,"$164,357.10"
15660301,491,Poor,No,0,Germany,Male,70,60+ Years Old,6,5+ Years,"$148,745.92",2,Yes,Yes,"$17,818.33"
15593094,516,Poor,Yes,1,France,Male,27,20-30 Years Old,9,5+ Years,$0.00,1,Yes,No,"$142,680.64"
15618239,530,Poor,No,0,France,Female,48,40-50 Years Old,0,0-1 Year,$0.00,1,Yes,No,"$85,081.09"
15574137,687,Good,No,0,Spain,Male,35,30-40 Years Old,3,1-3 Years,$0.00,2,Yes,Yes,"$176,450.19"
15614740,684,Good,No,0,France,Female,41,40-50 Years Old,6,5+ Years,"$135,203.81",2,Yes,Yes,"$121,967.88"
15574071,706,Good,No,0,Germany,Male,23,20-30 Years Old,2,1-3 Years,"$93,301.97",2,No,Yes,"$127,187.04"
15671148,490,Poor,No,0,Germany,Male,33,30-40 Years Old,5,3-5 Years,"$96,341.00",2,No,No,"$108,313.34"
15721921,796,Very Good,No,0,France,Male,44,40-50 Years Old,8,5+ Years,"$165,326.20",1,Yes,Yes,"$57,205.55"
15717995,849,Excellent,No,0,France,Male,27,20-30 Years Old,0,0-1 Year,$0.00,2,No,Yes,"$157,891.86"
15632050,779,Very Good,No,0,France,Female,41,40-50 Years Old,10,5+ Years,"$99,786.20",1,Yes,No,"$86,927.53"
15647111,794,Very Good,No,0,Spain,Female,22,20-30 Years Old,4,3-5 Years,"$114,440.24",1,Yes,Yes,"$107,753.07"
15759991,748,Very Good,No,0,Spain,Male,36,30-40 Years Old,4,3-5 Years,"$141,573.55",1,Yes,No,"$82,158.14"
15790204,663,Fair,Yes,1,Spain,Female,22,20-30 Years Old,9,5+ Years,$0.00,1,Yes,No,"$29,135.89"
15686780,645,Fair,No,0,Spain,Female,55,50-60 Years Old,1,0-1 Year,"$133,676.65",1,No,Yes,"$17,095.49"
15640491,464,Poor,No,0,France,Female,33,30-40 Years Old,10,5+ Years,"$147,493.70",2,Yes,No,"$100,447.53"
15783225,737,Good,Yes,1,France,Male,54,50-60 Years Old,9,5+ Years,$0.00,1,Yes,No,"$83,470.40"
15734438,590,Fair,No,0,France,Female,29,20-30 Years Old,4,3-5 Years,$0.00,2,Yes,No,"$121,846.81"
15688760,522,Poor,No,0,Germany,Female,37,30-40 Years Old,3,1-3 Years,"$95,022.57",1,Yes,Yes,"$129,107.59"
15768124,648,Fair,No,0,France,Female,34,30-40 Years Old,3,1-3 Years,$0.00,1,Yes,No,"$54,726.43"
15661330,754,Very Good,No,0,France,Male,37,30-40 Years Old,6,5+ Years,$0.00,1,Yes,Yes,"$116,141.72"
15781272,669,Fair,Yes,1,France,Male,50,40-50 Years Old,4,3-5 Years,"$149,713.61",3,Yes,Yes,"$124,872.42"
15573888,648,Fair,Yes,1,Germany,Female,43,40-50 Years Old,1,0-1 Year,"$107,963.38",1,No,No,"$186,438.86"
15575858,763,Very Good,No,0,France,Male,40,30-40 Years Old,3,1-3 Years,$0.00,2,Yes,No,"$134,281.11"
15645937,790,Very Good,No,0,Spain,Male,32,30-40 Years Old,3,1-3 Years,$0.00,1,Yes,No,"$91,044.47"
15702337,581,Fair,No,0,France,Male,37,30-40 Years Old,7,5+ Years,$0.00,2,Yes,Yes,"$74,320.75"
15764537,703,Good,No,0,France,Male,43,40-50 Years Old,8,5+ Years,$0.00,2,Yes,No,"$9,704.66"
15619616,571,Poor,No,0,France,Female,33,30-40 Years Old,9,5+ Years,"$102,017.25",2,No,No,"$128,600.49"
15585133,657,Fair,No,0,Spain,Female,27,20-30 Years Old,8,5+ Years,$0.00,2,No,No,"$6,468.24"
15573971,737,Good,No,0,France,Male,44,40-50 Years Old,7,5+ Years,$0.00,2,No,No,"$57,898.58"
15579433,793,Very Good,No,0,Spain,Male,29,20-30 Years Old,8,5+ Years,"$96,674.55",2,No,No,"$192,120.66"
15777045,783,Very Good,Yes,1,Spain,Female,44,40-50 Years Old,3,1-3 Years,"$81,811.71",1,Yes,No,"$164,213.53"
15611580,751,Very Good,No,0,Spain,Male,33,30-40 Years Old,4,3-5 Years,"$79,281.61",1,Yes,No,"$117,547.76"
15614778,579,Poor,No,0,France,Male,31,30-40 Years Old,6,5+ Years,$0.00,2,Yes,No,"$26,149.25"
15771750,655,Fair,No,0,Germany,Female,36,30-40 Years Old,10,5+ Years,"$122,314.39",1,Yes,No,"$9,181.66"
15593280,614,Fair,No,0,Germany,Male,43,40-50 Years Old,8,5+ Years,"$140,733.74",1,Yes,Yes,"$166,588.76"
15569274,678,Good,Yes,1,Germany,Male,49,40-50 Years Old,2,1-3 Years,"$116,933.11",1,Yes,No,"$195,053.58"
15654408,562,Poor,No,0,Spain,Male,41,40-50 Years Old,5,3-5 Years,"$165,445.04",2,Yes,No,"$85,787.31"
15657468,711,Good,No,0,Germany,Female,53,50-60 Years Old,5,3-5 Years,"$123,805.03",1,Yes,No,"$102,428.51"
15614213,620,Fair,No,0,France,Male,37,30-40 Years Old,0,0-1 Year,"$107,548.94",1,Yes,No,"$71,175.94"
15589869,437,Poor,No,0,France,Male,49,40-50 Years Old,9,5+ Years,"$111,634.29",2,No,Yes,"$166,440.32"
15693205,691,Good,Yes,1,Germany,Female,41,40-50 Years Old,8,5+ Years,"$109,153.96",3,Yes,Yes,"$148,848.76"
15797113,552,Poor,No,0,Spain,Female,34,30-40 Years Old,4,3-5 Years,$0.00,2,Yes,No,"$140,286.69"
15676958,765,Very Good,No,0,Germany,Male,34,30-40 Years Old,5,3-5 Years,"$86,055.17",2,Yes,Yes,"$104,220.50"
15739592,707,Good,Yes,1,Germany,Female,51,50-60 Years Old,10,5+ Years,"$98,438.23",1,No,No,"$70,778.63"
15656263,764,Very Good,No,0,Spain,Male,29,20-30 Years Old,5,3-5 Years,$0.00,2,Yes,No,"$65,868.28"
15636872,585,Fair,No,0,France,Female,32,30-40 Years Old,8,5+ Years,"$144,705.87",2,No,No,"$171,482.56"
15589435,784,Very Good,No,0,France,Male,31,30-40 Years Old,7,5+ Years,$0.00,2,Yes,Yes,"$143,204.41"
15640464,605,Fair,No,0,France,Male,41,40-50 Years Old,5,3-5 Years,"$91,612.91",1,Yes,Yes,"$28,427.84"
15723851,699,Good,No,0,Spain,Male,40,30-40 Years Old,2,1-3 Years,$0.00,1,Yes,No,"$78,387.32"
15722122,544,Poor,No,0,France,Female,40,30-40 Years Old,7,5+ Years,$0.00,1,No,Yes,"$161,076.92"
15696852,803,Excellent,Yes,1,France,Female,32,30-40 Years Old,9,5+ Years,"$192,122.84",1,Yes,Yes,"$54,277.45"
15634936,735,Good,No,0,France,Male,41,40-50 Years Old,7,5+ Years,"$179,904.00",1,Yes,Yes,"$137,180.95"
15575935,673,Good,Yes,1,France,Male,59,50-60 Years Old,0,0-1 Year,"$178,058.06",2,No,Yes,"$21,063.71"
15634491,652,Fair,No,0,France,Male,30,20-30 Years Old,2,1-3 Years,"$176,166.56",2,Yes,Yes,"$152,210.81"
15628530,694,Good,No,0,France,Male,42,40-50 Years Old,3,1-3 Years,"$156,864.20",2,No,No,"$88,890.75"
15678720,741,Very Good,No,0,France,Female,44,40-50 Years Old,7,5+ Years,$0.00,2,Yes,Yes,"$190,534.76"
15627999,590,Fair,No,0,Spain,Male,30,20-30 Years Old,3,1-3 Years,$0.00,2,Yes,No,"$83,090.35"
15571244,809,Excellent,No,0,Spain,Female,33,30-40 Years Old,3,1-3 Years,$0.00,2,No,Yes,"$141,426.78"
15739931,523,Poor,No,0,France,Male,34,30-40 Years Old,2,1-3 Years,"$161,588.89",1,Yes,Yes,"$51,358.66"
15806256,540,Poor,Yes,1,France,Male,48,40-50 Years Old,2,1-3 Years,"$109,349.29",1,Yes,No,"$88,703.04"
15787258,596,Fair,No,0,Spain,Female,29,20-30 Years Old,6,5+ Years,$0.00,2,Yes,No,"$116,696.77"
15706463,597,Fair,No,0,France,Female,36,30-40 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$7,156.09"
15691004,407,Poor,Yes,1,Spain,Male,37,30-40 Years Old,1,0-1 Year,$0.00,1,Yes,Yes,"$49,161.12"
15792228,748,Very Good,Yes,1,France,Male,60,50-60 Years Old,0,0-1 Year,"$152,335.70",1,Yes,No,"$126,743.33"
15733447,562,Poor,Yes,1,France,Female,51,50-60 Years Old,1,0-1 Year,"$124,662.54",1,Yes,Yes,"$65,390.46"
15679062,734,Good,No,0,Germany,Female,47,40-50 Years Old,10,5+ Years,"$91,522.04",2,Yes,Yes,"$138,835.91"
15594409,710,Good,No,0,France,Male,45,40-50 Years Old,1,0-1 Year,$0.00,2,Yes,Yes,"$36,154.66"
15613816,539,Poor,No,0,Spain,Female,39,30-40 Years Old,6,5+ Years,"$62,052.28",1,No,Yes,"$59,755.14"
15681991,542,Poor,No,0,France,Male,32,30-40 Years Old,7,5+ Years,"$107,871.72",1,Yes,No,"$125,302.64"
15796074,717,Good,Yes,1,France,Female,36,30-40 Years Old,2,1-3 Years,"$99,472.76",2,Yes,No,"$94,274.72"
15625941,682,Good,No,0,Spain,Female,50,40-50 Years Old,10,5+ Years,"$128,039.01",1,Yes,Yes,"$102,260.16"
15615016,515,Poor,No,0,France,Male,33,30-40 Years Old,2,1-3 Years,$0.00,2,Yes,Yes,"$136,028.97"
15748414,526,Poor,Yes,1,Spain,Female,33,30-40 Years Old,8,5+ Years,"$114,634.63",2,Yes,No,"$110,114.38"
15751203,702,Good,Yes,1,France,Male,26,20-30 Years Old,5,3-5 Years,"$56,738.47",2,Yes,Yes,"$100,442.22"
15662658,651,Fair,No,0,Germany,Male,34,30-40 Years Old,2,1-3 Years,"$90,355.12",2,No,No,"$193,597.94"
15574868,792,Very Good,No,0,Germany,Male,36,30-40 Years Old,5,3-5 Years,"$115,725.24",2,No,No,"$1,871.25"
15790282,817,Excellent,No,0,Germany,Male,58,50-60 Years Old,3,1-3 Years,"$114,327.59",2,Yes,Yes,"$42,831.11"
15762927,674,Good,No,0,Germany,Female,36,30-40 Years Old,6,5+ Years,"$100,762.64",1,Yes,No,"$182,156.86"
15803456,641,Fair,Yes,1,France,Female,40,30-40 Years Old,9,5+ Years,$0.00,1,No,No,"$151,648.66"
15771857,513,Poor,No,0,Spain,Male,39,30-40 Years Old,7,5+ Years,"$89,039.90",2,Yes,Yes,"$146,738.83"
15700601,561,Poor,No,0,France,Male,34,30-40 Years Old,1,0-1 Year,"$78,829.53",1,Yes,Yes,"$12,148.20"
15569670,627,Fair,No,0,Germany,Male,30,20-30 Years Old,6,5+ Years,"$112,372.96",1,Yes,Yes,"$118,029.09"
15772341,682,Good,No,0,Germany,Male,81,60+ Years Old,6,5+ Years,"$122,029.15",1,Yes,Yes,"$50,783.88"
15661548,683,Good,No,0,France,Female,29,20-30 Years Old,0,0-1 Year,"$157,829.12",1,No,No,"$129,891.66"
15787597,420,Poor,No,0,Germany,Female,31,30-40 Years Old,1,0-1 Year,"$108,377.75",2,Yes,Yes,"$9,904.63"
15806913,670,Good,No,0,France,Female,54,50-60 Years Old,2,1-3 Years,"$95,507.12",1,Yes,Yes,"$63,213.31"
15804862,505,Poor,No,0,Germany,Male,43,40-50 Years Old,6,5+ Years,"$127,146.68",1,No,No,"$137,565.87"
15792986,580,Fair,Yes,1,Germany,Male,24,20-30 Years Old,1,0-1 Year,"$133,811.78",1,Yes,No,"$17,185.95"
15625632,577,Poor,No,0,France,Male,36,30-40 Years Old,3,1-3 Years,"$121,092.47",2,No,Yes,"$143,783.46"
15727703,773,Very Good,No,0,Germany,Male,34,30-40 Years Old,10,5+ Years,"$126,979.75",1,No,No,"$36,823.28"
15606273,616,Fair,Yes,1,France,Male,37,30-40 Years Old,5,3-5 Years,"$144,235.73",2,No,No,"$154,957.66"
15799652,763,Very Good,No,0,France,Female,38,30-40 Years Old,0,0-1 Year,"$152,582.20",2,No,No,"$31,892.82"
15715047,640,Fair,Yes,1,Spain,Male,43,40-50 Years Old,9,5+ Years,"$172,478.15",1,Yes,No,"$191,084.40"
15784687,592,Fair,No,0,France,Male,36,30-40 Years Old,1,0-1 Year,"$126,477.42",1,No,No,"$179,718.17"
15615322,528,Poor,No,0,Spain,Male,43,40-50 Years Old,7,5+ Years,"$97,473.87",2,Yes,Yes,"$159,823.16"
15722072,630,Fair,No,0,France,Male,53,50-60 Years Old,5,3-5 Years,"$138,053.67",1,No,Yes,"$114,110.97"
15646784,529,Poor,No,0,France,Female,31,30-40 Years Old,2,1-3 Years,"$164,003.05",2,Yes,Yes,"$60,993.23"
15644692,546,Poor,Yes,1,France,Female,47,40-50 Years Old,8,5+ Years,$0.00,1,Yes,Yes,"$66,408.01"
15670354,753,Very Good,No,0,France,Female,62,60+ Years Old,6,5+ Years,$0.00,2,Yes,Yes,"$136,398.90"
15716357,772,Very Good,No,0,Spain,Female,39,30-40 Years Old,4,3-5 Years,"$122,486.11",2,Yes,Yes,"$140,709.25"
15786717,567,Poor,No,0,France,Male,36,30-40 Years Old,1,0-1 Year,$0.00,2,No,No,"$8,555.73"
15771383,628,Fair,No,0,Germany,Female,45,40-50 Years Old,6,5+ Years,"$53,667.44",1,Yes,No,"$115,022.94"
15649793,658,Fair,No,0,France,Male,20,0-20 Years Old,7,5+ Years,$0.00,2,No,No,"$187,638.34"
15731543,679,Good,No,0,Spain,Male,58,50-60 Years Old,9,5+ Years,"$109,327.65",1,Yes,Yes,"$3,829.13"
15684516,629,Fair,No,0,Spain,Male,34,30-40 Years Old,1,0-1 Year,"$121,151.05",1,No,No,"$119,357.93"
15677249,731,Good,No,0,Spain,Male,42,40-50 Years Old,9,5+ Years,"$101,043.63",1,Yes,Yes,"$192,175.52"
15581525,775,Very Good,No,0,Germany,Male,33,30-40 Years Old,3,1-3 Years,"$83,501.66",2,Yes,No,"$128,841.31"
15628420,660,Fair,No,0,Spain,Male,33,30-40 Years Old,2,1-3 Years,"$80,462.24",1,No,No,"$150,422.35"
15600478,752,Very Good,No,0,France,Male,39,30-40 Years Old,3,1-3 Years,$0.00,1,Yes,No,"$188,187.05"
15594502,655,Fair,No,0,France,Male,37,30-40 Years Old,6,5+ Years,"$109,093.41",2,Yes,No,"$1,775.52"
15784361,543,Poor,No,0,Spain,Female,46,40-50 Years Old,5,3-5 Years,"$140,355.60",1,Yes,Yes,"$85,086.78"
15767626,811,Excellent,No,0,France,Male,42,40-50 Years Old,10,5+ Years,$0.00,2,Yes,Yes,"$3,797.79"
